,time,open_cnt,c_cnt
1550,2016-07-27 06:35:00,23,13
1551,2016-07-27 06:36:00,11,12
1552,2016-07-27 06:37:00,21,15
1553,2016-07-27 06:38:00,18,16
1554,2016-07-27 06:39:00,18,15
1555,2016-07-27 06:40:00,12,10
1556,2016-07-27 06:41:00,16,11
1557,2016-07-27 06:42:00,12,9
1558,2016-07-27 06:43:00,18,11
1559,2016-07-27 06:44:00,18,18
1560,2016-07-27 06:45:00,19,21
1561,2016-07-27 06:46:00,19,22
1562,2016-07-27 06:47:00,14,18
1563,2016-07-27 06:48:00,20,16
1564,2016-07-27 06:49:00,15,13
1565,2016-07-27 06:50:00,17,19
1566,2016-07-27 06:51:00,13,22
1567,2016-07-27 06:52:00,14,15
1568,2016-07-27 06:53:00,18,16
1569,2016-07-27 06:54:00,20,10
1570,2016-07-27 06:55:00,21,16
1571,2016-07-27 06:56:00,14,17
1572,2016-07-27 06:57:00,16,16
1573,2016-07-27 06:58:00,14,10
1574,2016-07-27 06:59:00,22,14
1575,2016-07-27 07:00:00,16,16
1576,2016-07-27 07:01:00,15,11
1577,2016-07-27 07:02:00,19,22
1578,2016-07-27 07:03:00,16,13
1579,2016-07-27 07:04:00,14,19
1580,2016-07-27 07:05:00,21,23
1581,2016-07-27 07:06:00,17,13
1582,2016-07-27 07:07:00,18,17
1583,2016-07-27 07:08:00,12,17
1584,2016-07-27 07:09:00,21,18
1585,2016-07-27 07:10:00,16,8
1586,2016-07-27 07:11:00,19,15
1587,2016-07-27 07:12:00,12,12
1588,2016-07-27 07:13:00,20,20
1589,2016-07-27 07:14:00,10,16
1590,2016-07-27 07:15:00,13,16
1591,2016-07-27 07:16:00,21,17
1592,2016-07-27 07:17:00,18,15
1593,2016-07-27 07:18:00,25,13
1594,2016-07-27 07:19:00,15,21
1595,2016-07-27 07:20:00,19,21
1596,2016-07-27 07:21:00,10,7
1597,2016-07-27 07:22:00,20,13
1598,2016-07-27 07:23:00,15,15
1599,2016-07-27 07:24:00,17,12
1600,2016-07-27 07:25:00,15,15
1601,2016-07-27 07:26:00,17,14
1602,2016-07-27 07:27:00,14,17
1603,2016-07-27 07:28:00,18,15
1604,2016-07-27 07:29:00,19,12
1605,2016-07-27 07:30:00,16,13
1606,2016-07-27 07:31:00,14,21
1607,2016-07-27 07:32:00,16,13
1608,2016-07-27 07:33:00,13,17
1609,2016-07-27 07:34:00,14,17
1610,2016-07-27 07:35:00,16,16
1611,2016-07-27 07:36:00,13,16
1612,2016-07-27 07:37:00,18,19
1613,2016-07-27 07:38:00,18,16
1614,2016-07-27 07:39:00,15,17
1615,2016-07-27 07:40:00,12,21
1616,2016-07-27 07:41:00,22,10
1617,2016-07-27 07:42:00,19,10
1618,2016-07-27 07:43:00,19,21
1619,2016-07-27 07:44:00,13,21
1620,2016-07-27 07:45:00,17,21
1621,2016-07-27 07:46:00,17,17
1622,2016-07-27 07:47:00,24,18
1623,2016-07-27 07:48:00,19,19
1624,2016-07-27 07:49:00,18,19
1625,2016-07-27 07:50:00,15,20
1626,2016-07-27 07:51:00,16,24
1627,2016-07-27 07:52:00,12,17
1628,2016-07-27 07:53:00,15,11
1629,2016-07-27 07:54:00,13,21
1630,2016-07-27 07:55:00,24,22
1631,2016-07-27 07:56:00,20,20
1632,2016-07-27 07:57:00,13,21
1633,2016-07-27 07:58:00,11,14
1634,2016-07-27 07:59:00,12,12
1635,2016-07-27 08:00:00,16,16
1636,2016-07-27 08:01:00,21,18
1637,2016-07-27 08:02:00,23,20
1638,2016-07-27 08:03:00,19,22
1639,2016-07-27 08:04:00,20,13
1640,2016-07-27 08:05:00,17,20
1641,2016-07-27 08:06:00,13,17
1642,2016-07-27 08:07:00,13,24
1643,2016-07-27 08:08:00,22,18
1644,2016-07-27 08:09:00,15,16
1645,2016-07-27 08:10:00,17,14
1646,2016-07-27 08:11:00,16,16
1647,2016-07-27 08:12:00,24,14
1648,2016-07-27 08:13:00,15,20
1649,2016-07-27 08:14:00,16,17
1650,2016-07-27 08:15:00,25,20
1651,2016-07-27 08:16:00,13,20
1652,2016-07-27 08:17:00,11,16
1653,2016-07-27 08:18:00,17,8
1654,2016-07-27 08:19:00,14,9
1655,2016-07-27 08:20:00,12,18
1656,2016-07-27 08:21:00,19,17
1657,2016-07-27 08:22:00,17,16
1658,2016-07-27 08:23:00,18,17
1659,2016-07-27 08:24:00,22,15
1660,2016-07-27 08:25:00,17,19
1661,2016-07-27 08:26:00,17,16
1662,2016-07-27 08:27:00,15,15
1663,2016-07-27 08:28:00,13,17
1664,2016-07-27 08:29:00,22,24
1665,2016-07-27 08:30:00,13,17
1666,2016-07-27 08:31:00,14,22
1667,2016-07-27 08:32:00,14,22
1668,2016-07-27 08:33:00,16,12
1669,2016-07-27 08:34:00,13,22
1670,2016-07-27 08:35:00,20,17
1671,2016-07-27 08:36:00,10,12
1672,2016-07-27 08:37:00,21,17
1673,2016-07-27 08:38:00,15,11
1674,2016-07-27 08:39:00,17,23
1675,2016-07-27 08:40:00,17,19
1676,2016-07-27 08:41:00,27,16
1677,2016-07-27 08:42:00,9,21
1678,2016-07-27 08:43:00,19,16
1679,2016-07-27 08:44:00,17,14
1680,2016-07-27 08:45:00,10,19
1681,2016-07-27 08:46:00,17,14
1682,2016-07-27 08:47:00,16,19
1683,2016-07-27 08:48:00,15,18
1684,2016-07-27 08:49:00,15,19
1685,2016-07-27 08:50:00,21,21
1686,2016-07-27 08:51:00,23,20
1687,2016-07-27 08:52:00,16,19
1688,2016-07-27 08:53:00,19,12
1689,2016-07-27 08:54:00,13,15
1690,2016-07-27 08:55:00,22,15
1691,2016-07-27 08:56:00,14,12
1692,2016-07-27 08:57:00,21,20
1693,2016-07-27 08:58:00,17,9
1694,2016-07-27 08:59:00,16,21
1695,2016-07-27 09:00:00,10,22
1696,2016-07-27 09:01:00,12,5
1697,2016-07-27 09:02:00,18,16
1698,2016-07-27 09:03:00,19,14
1699,2016-07-27 09:04:00,15,19
1700,2016-07-27 09:05:00,15,17
1701,2016-07-27 09:06:00,26,16
1702,2016-07-27 09:07:00,22,16
1703,2016-07-27 09:08:00,16,11
1704,2016-07-27 09:09:00,16,21
1705,2016-07-27 09:10:00,12,22
1706,2016-07-27 09:11:00,17,17
1707,2016-07-27 09:12:00,19,17
1708,2016-07-27 09:13:00,19,16
1709,2016-07-27 09:14:00,17,19
1710,2016-07-27 09:15:00,17,22
1711,2016-07-27 09:16:00,16,17
1712,2016-07-27 09:17:00,12,16
1713,2016-07-27 09:18:00,15,19
1714,2016-07-27 09:19:00,18,18
1715,2016-07-27 09:20:00,12,15
1716,2016-07-27 09:21:00,16,16
1717,2016-07-27 09:22:00,19,16
1718,2016-07-27 09:23:00,22,16
1719,2016-07-27 09:24:00,8,21
1720,2016-07-27 09:25:00,19,15
1721,2016-07-27 09:26:00,20,12
1722,2016-07-27 09:27:00,14,22
1723,2016-07-27 09:28:00,14,19
1724,2016-07-27 09:29:00,20,16
1725,2016-07-27 09:30:00,21,17
1726,2016-07-27 09:31:00,14,5
1727,2016-07-27 09:32:00,11,19
1728,2016-07-27 09:33:00,12,25
